number_of_elements,mean_atomic_mass,wtd_mean_atomic_mass,gmean_atomic_mass,wtd_gmean_atomic_mass,entropy_atomic_mass,wtd_entropy_atomic_mass,range_atomic_mass,wtd_range_atomic_mass,std_atomic_mass,wtd_std_atomic_mass,mean_fie,wtd_mean_fie,gmean_fie,wtd_gmean_fie,entropy_fie,wtd_entropy_fie,range_fie,wtd_range_fie,std_fie,wtd_std_fie,mean_atomic_radius,wtd_mean_atomic_radius,gmean_atomic_radius,wtd_gmean_atomic_radius,entropy_atomic_radius,wtd_entropy_atomic_radius,range_atomic_radius,wtd_range_atomic_radius,std_atomic_radius,wtd_std_atomic_radius,mean_Density,wtd_mean_Density,gmean_Density,wtd_gmean_Density,entropy_Density,wtd_entropy_Density,range_Density,wtd_range_Density,std_Density,wtd_std_Density,mean_ElectronAffinity,wtd_mean_ElectronAffinity,gmean_ElectronAffinity,wtd_gmean_ElectronAffinity,entropy_ElectronAffinity,wtd_entropy_ElectronAffinity,range_ElectronAffinity,wtd_range_ElectronAffinity,std_ElectronAffinity,wtd_std_ElectronAffinity,mean_FusionHeat,wtd_mean_FusionHeat,gmean_FusionHeat,wtd_gmean_FusionHeat,entropy_FusionHeat,wtd_entropy_FusionHeat,range_FusionHeat,wtd_range_FusionHeat,std_FusionHeat,wtd_std_FusionHeat,mean_ThermalConductivity,wtd_mean_ThermalConductivity,gmean_ThermalConductivity,wtd_gmean_ThermalConductivity,entropy_ThermalConductivity,wtd_entropy_ThermalConductivity,range_ThermalConductivity,wtd_range_ThermalConductivity,std_ThermalConductivity,wtd_std_ThermalConductivity,mean_Valence,wtd_mean_Valence,gmean_Valence,wtd_gmean_Valence,entropy_Valence,wtd_entropy_Valence,range_Valence,wtd_range_Valence,std_Valence,wtd_std_Valence
7,97.0384,87.889699,70.47349817,68.23868553,1.671335658,1.551001818,192.981,33.157639,73.08091356,63.79227919,767.6714286,723.6325,739.3757921,700.1545862,1.904674573,1.697929885,764.1,215.9795,234.4069338,211.3356671,151.2857143,159.995,139.2623685,149.5192367,1.882200031,1.585590253,171,43.02,49.59180314,47.91591568,6019.347,5537.1129,1725.710167,2106.741697,1.629888784,1.335534906,11338.571,2643.0571,4178.467079,3955.363487,59.9,68.0825,30.61306263,31.08906192,1.510365254,1.217278168,138.63,35.2845,53.25477551,55.47821828,8.476,9.1985,5.448602883,6.760335842,1.756761391,1.428107545,13.578,3.8423,4.435180009,3.77832134,108.1466543,168.077658,20.73206635,39.33942957,1.257263152,0.813789482,399.97342,117.997342,134.6344834,165.1827653,2.857142857,2.565,2.667096611,2.385734183,1.874063208,1.683068396,3,0.785,1.124858268,1.133920191
2,123.155,123.2226904,123.0747578,123.142452,0.692495697,0.691831119,8.89,6.320456853,4.445,4.444484561,788.6,789.8243655,784.4907903,785.7139751,0.68794095,0.686287025,160.8,92.40913706,80.4,80.39067688,134.0,133.8324873,133.5477443,133.3805252,0.689774039,0.6909047,22,8.959390863,11.0,10.99872445,6775.0,6766.852792,6753.84335,6745.70954,0.690026055,0.691109613,1070.0,431.8274112,535.0,534.9379618,150.25,150.8812183,144.4193893,145.0435928,0.654596072,0.650521596,82.9,43.73807107,41.45,41.44519349,12.25,12.32994924,11.06797181,11.1454612,0.598269589,0.592517303,10.5,5.436548223,5.25,5.249391214,35.0,34.51269036,14.17744688,13.84607912,0.176920351,0.180836348,64.0,31.46700508,32.0,31.99628931,5.0,5.015228426,4.898979486,4.914127465,0.673011667,0.669945992,2,1.076142132,1.0,0.999884041
7,97.47957071,59.15145808,71.01747287,36.09302913,1.674966314,1.561830403,192.981,24.44902725,72.83983164,64.13964487,767.5285714,1006.1704,739.2365683,945.7659177,1.904664703,1.078127666,764.1,692.2336,234.4124187,332.9854828,150.7142857,106.3546667,138.7465536,86.58634308,1.882032961,1.687310213,171,27.57866667,49.55722316,66.46017011,6165.918429,2973.5888,1756.172151,64.7458864,1.62981792,1.367192526,11338.571,1172.837867,4258.187937,4015.64312,66.75714286,104.1438667,37.03232201,67.26464578,1.605732098,0.858688129,138.63,75.742,50.32488016,53.37224187,8.818857143,4.905733333,5.574849475,1.310355009,1.742740673,1.563838752,15.978,1.543333333,4.901721197,5.269370354,111.1466543,69.574176,21.44209873,0.973908429,1.281391911,0.902581707,399.97342,49.05249067,134.1848136,133.217045,3.0,2.408,2.778990989,2.269904138,1.869154728,1.499402296,3,1.024,1.195228609,1.004756687
5,103.010254,69.31346798,76.29990788,39.62774137,1.386756437,1.282942832,192.981,33.50465158,66.1563517,72.42156694,770.22,1013.511426,727.8459992,951.8585285,1.548550914,0.953267061,772.0,704.8317185,283.3093673,335.0082699,150.0,104.0877514,133.5625803,84.68023541,1.519309945,1.476874405,171,27.7047532,58.76053097,66.24941499,5503.4858,3153.385192,1151.451048,61.81645557,1.292731562,1.101159428,9778.571,1751.391773,3719.63542,4089.509081,82.226,108.224479,55.18822578,78.93378327,1.383150513,0.855211853,135.97,77.16272395,48.91393568,48.65213969,7.7044,4.676416819,4.372162157,1.230849642,1.376280066,1.284159432,12.878,1.831078611,4.412944305,5.111086093,91.205316,44.05571115,8.270719086,0.636551932,0.484926963,0.557058188,399.97342,36.91412431,154.8327823,114.1608867,2.8,2.565813528,2.605171085,2.384044394,1.531778079,1.285436108,3,1.011882998,1.166190379,1.149183569
3,72.94356287,34.0183227,57.85723445,30.63929681,0.880846752,0.830408252,113.9261114,19.03251183,49.04323122,23.76373082,584.6333333,581.3391304,582.4550939,580.8788305,1.094869813,0.480847456,123.5,479.0173913,50.69190161,23.5862292,178.6666667,128.2173913,170.8146139,125.8462866,1.054686077,0.635858211,129,91.86956522,52.94231662,29.38345663,5150.0,3167.826087,4784.732741,3014.371487,1.034651346,0.739775508,3940.0,2059.130435,1745.87132,1211.287337,49.2,45.03043478,49.05679933,44.95789016,1.095754552,0.518705678,8.1,36.02173913,3.685105155,2.66253145,13.46666667,11.58695652,11.89567906,11.21164451,0.976571221,0.572863336,15.9,9.004347826,6.779544396,3.545763467,93.0,207.6086957,45.58174734,173.7457085,0.531568266,0.088066473,222.0,203.7826087,100.6777036,70.79040658,4.0,3.217391304,3.914867641,3.175737295,1.077556327,0.598231281,2,2.434782609,0.816496581,0.586553807
4,76.797975,74.2712328,68.84561542,70.08647711,1.276356556,1.183778063,98.2287,27.7791352,37.17383592,27.88919992,656.575,777.916,623.4166052,755.5988938,1.335639259,1.044159656,527.7,355.044,209.0531197,172.1233945,191.5,158.04,181.8398486,151.2359665,1.337702233,1.274962562,139,48.792,58.52563541,49.80159034,4491.75,5993.776,3411.73954,5449.940903,1.190014393,0.95288475,7018.0,3101.664,2605.185634,1951.701534,40.5125,43.6992,32.04285107,33.16328647,1.174228708,0.849802572,64.05,29.5752,26.36167614,30.17664062,12.9575,17.88248,9.18758121,15.26020725,1.115043996,0.871992232,25.37,10.94952,9.428304129,8.533986609,61.75,59.792,51.63776065,53.87633926,1.244889386,1.061192293,82.0,29.008,30.87373479,22.97765732,2.75,3.544,2.340347319,3.264260599,1.240684292,0.959058311,4,1.944,1.479019946,1.293083137
2,64.0125,59.44857143,55.47032901,51.29281425,0.562838731,0.617663849,63.895,22.80285714,31.9475,31.61982467,841.9,864.3428571,827.1125679,849.72624,0.675634606,0.64073508,314.2,277.3714286,157.1,155.4886754,138.5,131.1428571,128.5690476,121.592112,0.622325882,0.663614396,103,31.71428571,51.5,50.97178091,6120.0,5525.714286,4488.741472,3987.629537,0.439886578,0.504107276,8320.0,3285.714286,4160.0,4117.332205,137.45,146.6,121.614555,130.7111471,0.580258333,0.519959419,128.1,83.68571429,64.05,63.39305956,18.865,16.41714286,7.891767863,6.353501411,0.186115968,0.227560898,34.27,14.44,17.135,16.95925176,69.6025,59.68857143,5.338070813,3.350822372,0.01107425,0.014194309,138.795,59.45428571,69.3975,68.68571195,6.0,6.0,6.0,6.0,0.693147181,0.682908105,0,0.857142857,0.0,0.0
2,77.1435,58.99207,71.37230653,55.71392408,0.619297743,0.642845666,58.553,18.55247,29.2765,22.97039489,730.65,685.483,727.0091471,683.2873042,0.688168295,0.530318552,145.7,380.153,72.85,57.15824185,172.5,174.67,172.4644891,174.6480475,0.692941327,0.47715521,7,110.45,3.5,2.746106334,8265.0,5935.04,7361.226868,5430.644362,0.585882481,0.666409917,7516.0,1366.3,3758.0,2948.533601,32.15,17.859,22.41249651,12.81716433,0.407720562,0.677837862,46.1,3.117,23.05,18.08507172,17.7,18.32,17.67172883,18.30239107,0.691550365,0.460922065,2.0,11.974,1.0,0.78460181,46.5,31.31,39.52214569,27.48536177,0.547081157,0.683553782,49.0,4.33,24.5,19.22274434,4.0,4.0,4.0,4.0,0.693147181,0.486222965,0,2.48,0.0,0.0
3,104.8724667,64.47561818,69.44423055,35.63269595,0.829633922,0.993899725,170.2076,23.67438182,69.69112276,67.87841162,979.8,1131.3,952.5885433,1102.213072,1.069738354,0.755079706,554.0,697.5909091,239.7749917,242.6973386,132.3333333,94.0,113.2595906,76.66640537,0.975435424,1.096431385,140,4.909090909,60.64285247,61.39440306,9890.476333,5395.454818,638.1072554,39.84842894,0.604022925,0.605056227,21018.571,3820.908818,8625.511304,8051.56989,53.33333333,93.86363636,15.06637255,41.83665537,0.377199739,0.157957788,141.0,90.40909091,63.32763132,64.48822687,13.174,7.286727273,3.58703671,1.012676871,0.472412235,0.527288281,32.778,5.858727273,14.2369994,12.3349638,48.00886,26.19873273,4.966180295,0.460826295,0.638167912,0.641490936,95.97342,17.43763091,39.18098515,37.52562202,3.666666667,2.909090909,3.036588972,2.51160569,0.907535294,0.983273944,5,0.909090909,2.357022604,1.92847304
5,63.22488064,74.39396262,45.32198164,56.68978902,1.320880339,1.191692208,134.3606,36.87755988,48.92858518,48.66702593,1047.7,903.38375,969.3321987,852.6610192,1.534817833,1.511323071,1139.9,216.03375,405.3370005,311.361257,119.6,138.775,96.87671122,118.7920051,1.422178792,1.287596715,196,57.925,72.83295957,69.2188513,4191.425,5238.867263,240.4412888,835.0156358,1.091205063,1.090498427,7872.571,1968.4364,3493.559825,3125.783717,124.04,79.6875,80.14466494,58.08057912,1.243321221,1.455099369,312.3,25.98125,110.6483005,65.98067781,10.0964,12.556925,2.848530151,5.213218802,1.034839365,1.010332304,27.478,6.91525,10.20206272,9.991578574,28.410856,35.506687,2.067830985,6.087598984,0.915950053,0.914357996,78.97342,19.74896125,31.2221645,31.09301139,2.8,3.2125,2.459509486,3.00104151,1.494403211,1.366078183,4,1.2125,1.326649916,1.147755963
5,91.50808,61.00908699,64.5702746,38.01101062,1.327464648,1.449871214,184.5906,19.32257002,68.00989708,60.21755919,831.2,1001.057166,781.4832078,935.0511348,1.547988788,1.088701085,810.6,615.5711697,295.5415436,339.0547207,162.2,119.9110379,142.3329728,94.33621025,1.50889625,1.532240952,205,27.59472817,67.33617156,79.39986177,5511.0858,3297.592591,988.2823632,82.5490713,1.139379444,1.159458019,13532.571,1475.389287,5026.19189,4434.804028,56.644,94.8121911,17.26127816,49.04407624,0.954578305,0.660182775,141.0,71.94810544,61.47434541,60.74516591,6.4304,4.480484349,3.400959984,1.284156796,1.286589738,1.228234677,12.878,2.045874794,4.627845356,5.020476688,125.265316,86.03486007,12.60082883,1.270328474,0.810628981,0.676620235,399.97342,65.88441506,156.1639483,149.3689772,2.0,2.0,2.0,2.0,1.609437912,1.350244448,0,0.846787479,0.0,2.22e-16
2,68.696881,87.5584405,57.41278387,78.16564757,0.533704877,0.298907543,75.446238,72.0715595,37.723119,32.66917936,907.35,855.425,901.3873751,851.0374586,0.686582925,0.607025362,207.7,349.825,103.85,89.93673818,133.5,151.25,128.6934342,147.4760671,0.657362158,0.442944339,71,102.25,35.5,30.74390183,6923.0,9473.0,4681.658787,7502.505155,0.389535015,0.192913446,10200.0,8561.5,5100.0,4416.729559,63.85,59.525,63.26136262,59.09337709,0.683942332,0.614624034,17.3,23.275,8.65,7.491119743,8.67,12.685,3.269250679,7.388943519,0.157992796,0.06769152,16.06,12.365,8.03,6.954183992,35.618,53.309,4.093409337,17.04793427,0.022224019,0.008639074,70.764,53.191,35.382,30.64171084,4.5,4.25,4.472135955,4.229485054,0.686961577,0.605797499,1,1.75,0.5,0.433012702
6,90.52137833,63.45440438,67.51194396,39.07737757,1.548724597,1.577311694,192.981,23.617675,63.49595509,64.2805308,817.95,1006.01875,779.5069232,949.186744,1.741974919,1.189532984,764.1,619.7125,265.9993907,322.6572625,144.0,106.6875,130.161185,88.01270343,1.709525072,1.71398105,171,20.1875,55.05149105,64.24924002,4643.5715,3077.5895,1166.672376,84.74129694,1.423068577,1.314997065,9778.571,1221.7855,3657.787683,3880.681337,110.3666667,117.426875,47.76494101,75.12089032,1.350566865,1.133167813,292.83,71.008125,98.55561132,68.8724424,8.087,5.12975,5.061082202,1.476496542,1.609718108,1.576776877,12.878,1.5265,3.98373924,5.131727968,107.24593,67.9163525,8.02616757,0.923654419,0.877136513,0.780634182,399.97342,49.98671,148.4806751,134.344732,3.333333333,2.6875,2.870987739,2.425363009,1.635045371,1.587123586,5,0.875,1.972026594,1.488235112
3,87.89068397,78.88773038,82.23273063,74.70421298,1.031580368,1.091502232,77.0604519,7.63064,32.76915385,28.32422802,693.6,757.22,646.0963568,720.1695626,1.035209006,0.94224332,570.7,303.38,237.5462201,208.3958291,189.3333333,167.6,174.3473047,156.6228177,1.015646033,1.089679608,184,16.8,78.72878903,67.85160278,5160.0,5816.2,4392.210285,5205.163712,0.967688806,0.876133071,5995.0,2773.8,2480.070295,2190.275727,47.9,48.08,40.05571403,38.79518273,0.947114975,0.870732442,62.3,24.92,25.44182907,27.86663955,14.53,17.018,9.279011519,12.50180727,0.797888622,0.735634567,25.61,10.662,10.46797338,9.713562477,55.0,58.8,52.19551642,56.22109998,1.046586611,0.957682775,43.0,24.4,17.90716802,17.26731016,3.0,3.4,2.466212074,2.954176939,0.936888308,0.84636583,4,1.8,1.632993162,1.496662955
4,37.749495,71.52216279,27.65297146,57.64401495,1.070084913,0.343298728,78.89968,64.76039311,32.29729752,33.85660932,1041.05,820.4672131,989.8171099,782.5465115,1.337827892,1.116403268,737.9,415.2393443,320.7235609,281.9029171,103.25,160.4672131,87.67067662,142.5940163,1.226662926,0.496649884,150,136.0819672,59.83884608,60.79327837,2725.67,6283.564262,77.29591995,1202.157764,0.521228872,0.125953175,8568.749,6111.260139,3505.591812,3645.813349,93.425,88.52540984,61.53161462,74.29321224,1.161571955,0.841183252,134.0,61.56311475,53.36512789,33.96266407,19.3955,22.87677049,3.220130679,10.64034201,0.690548104,0.462825849,49.978,19.08781967,20.81896493,13.21985493,51.0131025,49.57935516,1.535645956,11.45121911,0.580331529,0.532101123,149.97417,38.50544434,61.25082625,35.79338453,3.5,4.393442623,3.30975092,4.224524573,1.333736027,0.688291587,3,3.352459016,1.118033989,1.044559497
4,104.3656,75.34845,72.74686486,44.63397013,1.129462665,1.199587696,184.5906,26.3885,70.39249621,68.55350459,891.65,1001.05,838.584885,930.6303224,1.328084582,1.018630731,810.6,563.425,301.5128397,344.9983913,154.25,126.75,131.7290221,97.88051891,1.260175264,1.240279952,205,45.125,73.15522879,85.85998777,6501.35725,3689.9645,883.1172781,94.25614343,0.977861596,1.062649051,13532.571,1691.0355,5164.791227,4732.391838,69.8375,90.2875,25.08496201,45.29010822,0.894571102,0.632625265,141.0,71.0625,62.07678083,62.11481682,5.903,4.03475,2.701701941,1.21223643,0.963719782,1.000423939,12.878,1.889,5.037900059,4.674633348,106.581645,55.55079,6.313081433,0.925204795,0.270717617,0.374680407,399.97342,49.98671,169.5245576,130.398318,2.0,2.0,2.0,2.0,1.386294361,1.213007566,0,0.75,0.0,0.0
7,108.047036,90.0869339,79.76638331,70.48869905,1.710703579,1.646591052,192.981,32.31116952,71.84005869,63.00276196,712.8714286,706.8704762,668.6446329,679.5140781,1.879546714,1.732276823,937.6,194.9761905,271.8534149,219.14801,171.5714286,166.4095238,152.7529934,154.3484054,1.85133732,1.706306587,250,37.31428571,71.55189354,55.27915223,5162.918429,5353.231333,1406.281745,2093.632395,1.543038622,1.332983708,11338.571,2559.863905,4322.458892,3922.225833,64.15714286,68.10190476,35.34059351,32.28599974,1.585518283,1.298856438,138.63,33.52,50.80601053,54.30675444,6.803142857,8.915047619,4.160834772,6.441715653,1.69309066,1.425781158,12.878,3.721714286,4.318442425,3.966642175,102.0037971,163.0596743,18.53027798,38.92632438,1.178026483,0.837224625,399.97342,114.2831829,136.7879372,164.5760783,2.571428571,2.495238095,2.279704562,2.289414733,1.827174844,1.689805948,4,0.761904762,1.293626448,1.172086536
2,141.0835,132.0588,133.6728234,125.0986275,0.641090046,0.684929472,90.247,16.9068,45.1235,44.21182016,721.95,714.52,720.9935367,713.6049396,0.69182264,0.68184149,74.3,107.24,37.15,36.39941758,189.0,189.2,188.9973545,189.1974594,0.693133183,0.671969584,2,38.8,1.0,0.979795897,15650.0,14576.0,14699.85034,13685.13083,0.633064429,0.681291904,10740.0,2240.0,5370.0,5261.503967,44.7,50.44,34.26951998,39.90852061,0.469829447,0.380418992,57.4,37.64,28.7,28.12014225,34.5,34.8,34.46737588,34.76858981,0.692201703,0.663725497,3.0,8.4,1.5,1.469693846,93.5,102.6,81.68231143,90.84590906,0.569560354,0.482041185,91.0,64.2,45.5,44.58071332,6.5,6.4,6.480740698,6.381605689,0.690185676,0.685314207,1,0.8,0.5,0.489897949
4,40.91836732,42.96592309,31.94538565,33.16844926,1.143219995,1.080219589,77.2173,21.63232204,30.02581966,31.04206943,952.925,1005.154318,870.8031689,928.7019785,1.302479806,1.248919444,905.9,308.94039,383.2543175,370.1962127,132.75,126.2116992,114.7120352,108.2882479,1.255773058,1.266869122,150,41.78272981,65.99763253,66.60380323,1870.86625,1973.979109,70.95067944,52.64315106,0.390450042,0.285806144,6509.749,1813.300557,2707.840228,2840.083482,113.975,120.7902507,51.23645742,50.89776728,0.751297074,0.669545451,342.0,95.26462396,137.590468,143.6664226,6.79,7.268523677,2.816185645,2.841992025,0.732761905,0.657826148,20.64,5.749303621,8.272139989,8.602861854,40.7586825,29.42471588,0.927561194,0.52301232,0.4090115,0.527093564,139.9911,23.00587744,58.06014113,50.02709246,3.25,3.506963788,2.783157684,3.128288189,1.265856752,1.216230842,4,1.228412256,1.479019946,1.339076918
6,54.520502,37.61693608,46.28471387,29.39638155,1.653230754,1.487936032,72.90645,11.92646219,27.70769648,26.60655898,803.85,1018.592795,762.7903388,959.0269207,1.737197807,1.013157789,764.1,700.5420749,274.5431463,329.0103663,152.6666667,105.7579251,135.3327282,85.77951394,1.694974513,1.54140457,171,26.80691643,62.75791229,67.27820141,3239.404833,2376.326291,867.2667402,55.2218984,1.390042222,0.823027262,8958.571,1806.7227,2885.615272,3452.695252,62.73333333,104.5833429,31.48179101,63.94261484,1.372805017,0.719908981,138.63,76.43544669,53.77501144,55.44923046,6.983666667,4.72032853,3.364156252,1.203561527,1.449608467,1.172291261,12.878,2.624207493,4.938469455,5.368203084,108.71043,105.692595,8.175462335,1.226655105,0.917635508,0.663815075,399.97342,80.6848415,147.5388711,159.374189,2.666666667,2.097982709,2.492882872,2.063136098,1.71707598,1.382328893,3,1.043227666,1.105541597,0.511168035
3,98.96062667,95.3969825,98.86338217,95.30259344,1.097638781,0.608903178,9.99912,69.174435,4.346085755,4.315763065,697.8,677.529,697.3642238,677.1104831,1.097992535,0.604411002,55.9,494.1485,24.4729783,24.13432947,183.0,191.775,182.6881727,191.4574578,1.096889352,0.55659116,25,147.61,10.8012345,10.78769554,11130.0,9539.6,10969.15797,9408.360633,1.084775834,0.663299499,3880.0,6365.65,1810.487964,1679.4058,100.5333333,93.458,100.0462165,92.94664499,1.093830124,0.635697475,23.6,65.186,9.767064838,10.16337719,24.73333333,25.545,24.63254116,25.44388336,1.094612329,0.54192144,5.1,19.9715,2.191397322,2.191683143,108.0,77.85,99.05781747,69.63596279,1.023029189,0.731812615,96.0,39.9,40.09987531,41.36275499,5.666666667,5.25,5.646216173,5.233175697,1.095077862,0.626280764,1,3.72,0.471404521,0.433012702
3,121.2458833,118.0180971,120.1398704,117.5451366,1.089551037,0.740259132,39.83765,77.65955,16.26771499,10.40617933,690.0666667,786.3176471,678.0181979,781.1901287,1.081547577,0.673696994,306.7,557.2352941,126.0245038,82.97982912,186.0,150.2941176,180.159098,147.7225725,1.06702415,0.875866754,114,79.35294118,46.88283268,30.68965088,8569.0,8028.470588,8193.561025,7733.308249,1.052045162,0.826776466,5730.0,4336.705882,2687.81361,2408.283844,86.33333333,101.1235294,82.14522846,99.98835052,1.054079509,0.676410526,53.2,70.87647059,24.64309685,12.43153151,17.43333333,20.35882353,15.17339674,19.71668508,0.984137798,0.699001632,18.8,13.5,7.840634895,4.204067893,52.33333333,45.94117647,33.45378643,33.80741425,0.69881496,0.735230349,107.0,27.47058824,48.05783553,41.16033297,5.0,5.176470588,4.932424149,5.151103744,1.085188613,0.755982916,2,3.294117647,0.816496581,0.51281164
5,84.51936,59.3392474,65.5046499,36.49404931,1.415945421,1.016535857,128.2426,38.0624066,49.91918883,55.86381534,773.18,1008.804057,729.6010774,935.5175361,1.547681139,0.787554473,781.6,749.6066571,285.1002448,357.456827,146.6,106.554,131.6336402,85.03393105,1.527104284,1.141592955,158,54.29385714,54.28296234,70.11551447,6313.6858,3276.743143,1398.427424,56.43429527,1.377861979,0.844770575,8958.571,1851.826286,3292.529275,3831.008409,95.78,113.2650286,87.54853303,103.9416188,1.52820702,0.828625986,91.0,81.31507143,37.41648834,39.8071903,8.6244,3.996671429,4.551502138,1.064280713,1.315345357,0.947918072,16.978,1.859228571,5.937304223,4.760838288,103.805316,61.57761714,11.25899415,0.65815952,0.700179525,0.299334873,399.97342,56.72766857,151.534341,137.813616,2.6,2.307142857,2.491461879,2.259534842,1.56495725,1.101208402,2,1.140857143,0.8,0.505631551
4,74.7668405,69.92772429,64.95092001,61.69619644,1.252351191,1.275422336,106.353238,20.52727731,39.33721927,36.49864456,804.75,797.18,777.2554314,774.8244373,1.354248855,1.313377953,508.7,203.14,197.52765,179.2092118,155.25,155.016,144.9085503,146.5290852,1.315423652,1.273185186,155,42.336,60.28007548,54.26630395,4733.5,5267.904,4121.488522,4564.056221,1.264339012,1.090754881,6051.0,2741.248,2281.323355,2455.631211,46.1625,40.202,35.17956917,30.42127441,1.158558489,1.232813583,64.05,13.15,29.94635568,28.97653699,12.535,12.13856,6.651310222,7.031215122,1.031412371,1.044246876,27.06,5.37664,9.920114667,8.761629502,36.809,44.052864,11.38139251,14.74539283,0.968065319,0.772793499,78.764,31.547136,30.18876352,32.5662041,3.75,3.6,3.499635512,3.39345819,1.322949511,1.317960419,3,0.8,1.299038106,1.2
5,85.18981,58.07739469,66.62110423,36.00283746,1.426454675,1.036844042,124.90825,36.71218011,48.51713092,54.42853149,806.12,1010.784501,759.0812857,936.6961499,1.548151625,0.788443052,786.5,752.9561925,289.6889877,358.4791254,153.4,116.7388535,135.1927036,88.69759448,1.508515184,1.104831211,199,64.27600849,64.91409708,85.86795372,5886.0858,3144.622631,1323.468305,53.75408304,1.378812703,0.869003591,8958.571,1737.889754,3061.486332,3726.483967,73.38,113.2051663,36.85258469,102.9644736,1.306512988,0.81406081,141.0,81.98619958,51.11924882,40.16433275,6.6144,3.889232838,3.817901133,1.039241412,1.359966863,0.95712753,12.878,1.796319887,4.118017659,4.687071955,108.805316,59.47743067,11.27785354,0.594507676,0.728112955,0.281926711,399.97342,55.46949077,151.9848787,136.908495,2.8,2.566171267,2.639015822,2.433589162,1.549826046,1.092185616,2,1.145081387,0.979795897,0.900995355
6,120.3752117,116.7661881,90.12286093,87.16089941,1.588257779,1.356445667,192.981,60.02755333,71.7978261,72.37584214,761.05,760.0025,725.7229104,724.8337652,1.740039963,1.601628176,772.0,195.01,259.4364582,259.2697024,150.6666667,151.0,136.7699812,136.6092821,1.716936499,1.541440069,171,47.79166667,53.66149043,55.57517431,6476.238167,6004.538167,1685.802688,1550.918899,1.519253351,1.33022294,11338.571,2933.761833,4032.489994,3929.499529,74.62166667,78.87891667,51.53696916,50.1135451,1.553096311,1.383816964,135.97,26.59,47.78012502,49.15326344,7.215333333,8.160166667,4.436085901,5.042379993,1.571534473,1.349006411,12.878,3.233,4.174245907,4.186634365,81.83776333,79.88776333,10.51874837,9.305927761,0.707297176,0.619019206,399.97342,66.66223667,142.8860173,143.7225755,3.0,3.058333333,2.798166414,2.796327477,1.721089149,1.477311567,3,1.366666667,1.154700538,1.343477039
5,69.17125,49.39041767,54.8727651,34.32955295,1.419173391,1.306847778,121.3276,18.04308,41.8090109,42.11166277,753.08,1006.84,708.3233404,943.9974605,1.543037642,0.895951342,810.6,696.3906667,290.5942009,335.5242938,170.4,112.0133333,148.5844874,88.7718001,1.50703212,1.364478631,205,37.37333333,70.33804092,75.96420093,3698.6858,3136.7488,791.9470941,70.73579829,1.218288238,0.722342586,8958.571,2388.5712,3052.920006,3798.402089,62.564,111.9251333,31.6524096,90.16968187,1.158143597,0.764485547,138.63,75.9742,57.15221592,47.18396593,8.2524,5.419333333,4.68830002,1.378361943,1.391841633,0.995620656,12.878,3.4364,4.428100161,5.765147152,127.005316,111.434176,14.54364543,1.288789892,0.853359245,0.221573097,399.97342,106.6524907,154.8943183,174.8607964,2.2,2.06,2.168943542,2.049252489,1.594166699,1.200917299,1,1.053333333,0.4,0.237486842
4,76.4445625,52.68486437,59.35667247,36.06723738,1.199540745,1.285409966,121.3276,14.8717494,43.82335412,44.49595662,794.0,990.986309,741.6293489,924.7512218,1.315004308,0.919138815,810.6,633.0359488,311.7434923,343.4407727,164.5,117.2554043,139.0005138,92.00384296,1.256700567,1.336765895,205,23.53883106,77.52580216,79.66456662,4235.85725,3072.960305,669.5565878,77.59751544,1.015407123,0.812656171,8958.571,2151.379167,3194.938946,3662.499739,77.2375,107.8082466,53.52796465,84.79482838,1.105182174,0.78428897,127.05,71.57125701,54.83075523,49.97494028,8.1805,5.455626902,4.035568999,1.43861544,1.112098197,1.038314879,12.878,3.03116253,4.948155288,5.668724902,108.756645,100.3340676,7.55238461,1.276108397,0.336261916,0.203054652,399.97342,96.0630501,168.3010468,168.6381922,2.25,2.080064051,2.213363839,2.065991713,1.368922361,1.222506797,1,0.799039231,0.433012702,0.271392334
2,189.462,187.55052,189.3785694,187.4769816,0.692706858,0.643171159,11.244,58.79508,5.622,5.287071799,818.9,802.172,817.4206812,800.8725631,0.691341254,0.651744104,98.4,229.226,49.2,46.26893143,185.0,187.72,184.8269461,187.5661979,0.6922119,0.620021616,16,70.9,8.0,7.523403485,20350.0,19976.0,20320.24852,19949.84839,0.691685548,0.650098083,2200.0,5819.0,1100.0,1034.467979,143.45,121.911,128.7038461,109.5381652,0.592187961,0.685981456,126.7,14.577,63.35,59.57595135,27.5,30.05,26.45751311,29.09815737,0.655481774,0.526444265,15.0,16.85,7.5,7.053190767,120.5,137.33,109.8635517,127.4430136,0.606224296,0.45685361,99.0,90.47,49.5,46.55105906,6.0,6.0,6.0,6.0,0.693147181,0.634178636,0,2.04,0.0,0.0
